Product URL,Description,Product Description,Manufacturer,ASIN
https://www.amazon.in//Wesley-Milestone-Waterproof-Backpack-Business/dp/B084JGJ8PF/ref=sr_1_17?crid=2M096C61O4MLT&keywords=bags&qid=1692730341&sprefix=ba%2Caps%2C283&sr=8-17,Water Resistant Material: Advanced IPX4 coating on the material ensures resistance to water entering from any direction.,,,
https://www.amazon.in//American-Tourister-BACKPACK-COMPARTMENT-ORGANIZER/dp/B0BTD4FK9G/ref=sr_1_18?crid=2M096C61O4MLT&keywords=bags&qid=1692730341&sprefix=ba%2Caps%2C283&sr=8-18,"Well Organized compartment ,Security Back Pocket","A backpack isn’t just a bag. It’s a cache, a case, a mobile base of sorts. And it is a reflection of the care you’ve put into selecting the ideal loadout of items to keep on you. Introducing Valex, a modern everyday backpacks collections are available in a variety of nice looking colours to express your true self","‎                                 EXPERTS, China",‎                                 B0BTD4FK9G
https://www.amazon.in//SFANE-Duffel-Shoulder-Women-Compartment/dp/B07XXFB9CZ/ref=sr_1_19?crid=2M096C61O4MLT&keywords=bags&qid=1692730341&sprefix=ba%2Caps%2C283&sr=8-19,"Abundance of Storage - Large capacity,meet your requirement for sure and keep your stuff in order. What an amazing design for Sport Bag!","Sfane Sports Bag practical everyday sizing make it great for hauling just about anything.Big compartments holds Sports Clothing, Gloves, Shaker, Sports ball, Sports Accessories, etc. Or anything that might be wet or soiled. High quality provide years of dependable service. Made in India.","‎                                 Sfane, Sfane Trends",‎                                 B07XXFB9CZ
https://www.amazon.in//ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_20?crid=2M096C61O4MLT&keywords=bags&qid=1692730341&sprefix=ba%2Caps%2C283&sr=8-20,Closure Type: Zipper<br>,,"‎                                 ADISA, ADISA INTERNATIONAL, 42/34, Upper Ground Floor, DLF Industrial Area, Kirti Nagar, New Delhi 110015, careadisa@gmail.com",‎                                 B09TPX22NF
https://www.amazon.in//sspa/click?ie=UTF8&spc=MToyNDI5NjE1Njc0Nzk0NTk4OjE2OTI3MzAzNDE6c3BfYnRmOjIwMTI1ODk5OTIwNjk4OjowOjo&url=%2FUppercase-Professional-Backpack-Resistant-Sustainable%2Fdp%2FB0BWNBQXDZ%2Fref%3Dsr_1_21_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692730341%26sprefix%3Dba%252Caps%252C283%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596); 750 days of international warranty,,"‎                                 Acefour Accessories Pvt. Ltd., Acefour Accessories Pvt. Ltd. , Lodha Supremus Corp. Tower, Unit 1202,12th Floor,Saki Vihar road, Chandivali, Tunga Village, Opp. MTNL office, Andheri E, Mumbai -400072, Maharashtra, India. Customer Care",‎                                 B0BWNBQXDZ
https://www.amazon.in//sspa/click?ie=UTF8&spc=MToyNDI5NjE1Njc0Nzk0NTk4OjE2OTI3MzAzNDE6c3BfYnRmOjIwMTI2Mzc1NjYwNDk4OjowOjo&url=%2FPolyester-Resistant-Premium-Backpack-Charging%2Fdp%2FB0BM4PB5Y6%2Fref%3Dsr_1_22_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692730341%26sprefix%3Dba%252Caps%252C283%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"✈【Durable & Water Repellent】- Made of high density splash-proof and tear-resistant polyester fabric, effectively resist rainwater splashing, protect items from getting wet, ensure a secure long-lasting usage everyday.","The backpack for both Work and Travel. With its exceptional design, you can use it at office, leisure trip or any small outing too. It is more than simply a Backpack; it will be your great companion wherever you go. Its USB charging port ensures your device never runs out of power when you need it most. It offers ample of space for your other belongings too apart from well-organized gadget pockets. It has some unique features like:- ✈【WATER RESISTANT】- 6MM anti-collision sponge layer. This fashion backpack is made of durable waterproof and dustproof nylon and oxford fabrics to perfectly protect your items from rain, easy to clean up. ✈【LARGE CAPACITY】-This backpack has multiple storage compartments which can be used as additional supplies and accessories for laptops, iPhone, iPad, pens, keys, wallets, books, clothes, bottles, passports, etc. ✈【SUPER CONVENIENT】- There is a USB port outside the backpack to charge your Smartphone and Tablet. ✈【LIGHTWEIGHT】- The backpack is very lightweight. Even if you will carry it for a long time, you won't feel very tired. ✈【UNISEX】- The backpack adopts neutral design, which can be used by men, women, students. ✈【UNIVERSAL BACKPACK】-The backpack is suitable for various environments such as travel, business, shopping and hiking. DIMENSIONS: 17"" x 4.3"" x 10""",,‎                                 B0BM4PB5Y6
https://aax-eu.amazon.in/x/c/RL-wxIe-UVyMXz8t0LVjZPYAAAGKHpc4UwMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDEgICAK-kGS/https://www.amazon.in/uppercase-Backpack-2300EBP1-repellent-sustainable/dp/B0B68Z3X7D/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.71f3e964-c052-406d-85d3-3536a795e6d0%3Aamzn1.sym.71f3e964-c052-406d-85d3-3536a795e6d0&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B0B68Z3X7D&pd_rd_r=a52dc33d-6fad-4c56-b66b-6f7d9f4b4783&pd_rd_w=HX4Ck&pd_rd_wg=QsY9V&pf_rd_p=71f3e964-c052-406d-85d3-3536a795e6d0&pf_rd_r=PQXWXJYH996AR41RMN0Q&qid=1692730341&sbo=EO%2BcdOgoisx3waG5xqcZQA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-1-f1821008-9dea-4812-b2b6-4a6e4a4f2d55,Handcrafted with care and made up of premium quality robust material,,"‎                                 Acefour Accessories Pvt. Ltd., Acefour Accessories Pvt. Ltd. , Lodha Supremus Corp. Tower, Unit 1202,12th Floor,Saki Vihar road, Chandivali, Tunga Village, Opp. MTNL office, Andheri E, Mumbai -400072, Maharashtra, India. Customer Care",‎                                 B0B68Z3X7D
N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3NzYxNjM1NTgyMTk0NTk4OjE2OTI3MzAzNjc6c3BfYXRmOjIwMDM4MzA5Nzg4Mjk4OjowOjo&url=%2FNumber-Backpack-Compartment-Charging-Organizer%2Fdp%2FB09VTDMRY7%2Fref%3Dsr_1_1_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692730367%26sprefix%3Dba%252Caps%252C283%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,Age Range Description: Adult; Closure Type: Zipper; Lining Description: Polyester<br>,"Stay organized all day with a durable and lightweight backpack from Fur Jaden. This back pack is a stylish and functional accessory for men and women. Can add admiration to an appealing and daring personality with a remarkable aesthetics and functionality. This backpack features an anti-theft design. You can also charge your phone on the go and organize your stuff like pro. Fur Jaden functional back pack is apt to protect your gadgets and belongings from being stolen while you travel, thanks to its special anti-theft design. Now keep your belongings safe with style. The backpack features multiple compartments that you may use for your laptop and other essentials. A remarkable feature of this backpack allows you to charge your phone while you are on the move. With an attached charging dock in the back you may connect a portable power bank with ease. Weighing about 600grams, this backpack is lightweight. The backpack is able to house a laptop of up to 15.6 inches and has seven inner compartments to place your other essentials. Made from durable quality polymer this Fur Jaden back pack is sturdy and reliable. Flaunt this bag with style and low maintenance as this bag is washable. This backpack is also suitable for school or college. The straps are designed to distribute the weight equally on each shoulder preventing any sort of discomfort. Use this back pack for office, college/school or during travels.","‎                                 FUR JADEN, Fur Jaden, 3C Jai Hind Bld, Dr AM Road, Bhuleshwar, Mumbai 400002",‎                                 B09VTDMRY7
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3NzYxNjM1NTgyMTk0NTk4OjE2OTI3MzAzNjc6c3BfYXRmOjIwMDIwODIzMDM2NjAxOjowOjo&url=%2FFur-Jaden-Black-Waterproof-Backpack%2Fdp%2FB078GLXMDY%2Fref%3Dsr_1_2_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692730367%26sprefix%3Dba%252Caps%252C283%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,Warranty - 1 Year Manufacturer Warranty Against Manufacturing Defects,"This durable and lightweight backpack from Fur Jaden can keep you sorted throughout the day while also being super stylish, thus making it the perfect modern and functional accessory for any user – male or female. This backpack can be the perfect complement to your bold and charismatic persona, while its multiple inner chambers can hold all your stuff with convenience. Fur Jaden backpacks are young, vibrant and fashionable accessories which are also a symbol of sophistication. This backpack is high on aesthetics as well as on utility and functionality. This unisex backpack from Fur Jaden comes in an anti-theft design which lets you carry your laptop anywhere with confidence. Keep your belongings secure as your score high on the style quotient with this functional backpack. One of the most striking features of this backpack is that it allows you to charge your phone while you are travelling. The charging dock which comes attached to the backpack allows you to connect your portable charger seamlessly for maximum convenience.The material of this backpack from Fur Jaden is water resistant, which keeps any worries about getting it wet in the rain or accidental splashes at bay. Your laptop and every other belonging will stay safe from water as long as you keep them inside your backpack. This backpack from Fur Jaden comes with substantial capacity to accommodate your laptop and other goods with ease. The large capacity of this backpack can store laptops up to a 15.6 inches without any hassle. Weighing in at only 0.7kg, this Fur Jaden backpack with anti-theft feature is a breeze to carry around. Most of the weight you will feel is that of the goods you carry inside, as the backpack does not impose much weight on the user. This multipurpose and water resistant backpack from Fur Jaden can take you from day to night, thanks to its multiple compartments. With 1 main compartment and 7 small, inner pockets, it lets you store all your belongings and keeps them sorted too. Pattern: Solid.","‎                                 Fur Jaden, 3-C, Jai Hind Bld, Dr AM Road, Bhuleshwar, Mumbai 400002, 8080888028",‎                                 B078GLXMDY
https://www.amazon.in//Skybags-Brat-Black-Casual-Backpack/dp/B08Z1HHHTD/ref=sr_1_3?crid=2M096C61O4MLT&keywords=bags&qid=1692730367&sprefix=ba%2Caps%2C283&sr=8-3,Size: 35 x 13 x 46 cms,"Ideal for a college student who does not carry a lot of books or laptop to college. Very stylish, slim and feature loaded Backpack",‎                                 VIP Industries Ltd,‎                                 B08Z1HHHTD
https://www.amazon.in//American-Tourister-AMT-SCH-02/dp/B07CJCGM1M/ref=sr_1_4?crid=2M096C61O4MLT&keywords=bags&qid=1692730367&sprefix=ba%2Caps%2C283&sr=8-4,Mesh Padding on back & shoulder strap to provide comfort & better back support,,,
https://www.amazon.in//Rucksack-Travel-Backpack-Trekking-Compartment/dp/B07YDGQQN5/ref=sr_1_5?crid=2M096C61O4MLT&keywords=bags&qid=1692730367&sprefix=ba%2Caps%2C283&sr=8-5,Water Resistance Level: Water Resistant; Warranty Description: 1 Year Manufacturer Warranty Against Defects Only<br>,,"‎                                 Fur Jaden, Fur Jaden 3-C, Jai Hind Bld, Dr AM Road, Bhuleshwar, Mumbai 400002, 8080888028",‎                                 B07YDGQQN5
https://aax-eu.amazon.in/x/c/ROsJFMElEu5i91rkyyTvYNEAAAGKHpecWgMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDEgICCo6fwV/https://www.amazon.in/TheHandikrafts-Unisex-Colored-Multicolour-Flower/dp/B0B3PW3FJ8/ref=sxin_17_sbv_search_btf?content-id=amzn1.sym.ea7f11f8-e26c-4b10-84ad-15aa33ea30ac%3Aamzn1.sym.ea7f11f8-e26c-4b10-84ad-15aa33ea30ac&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B0B3PW3FJ8&pd_rd_r=02fcf984-609c-4613-9ed8-4bccd9499fff&pd_rd_w=5XdT0&pd_rd_wg=QWZ5Z&pf_rd_p=ea7f11f8-e26c-4b10-84ad-15aa33ea30ac&pf_rd_r=A4DKZYM18WAHMSNHJVQJ&qid=1692730367&sbo=EO%2BcdOgoisx3waG5xqcZQA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-1-9131241a-a358-4619-a7b8-0f5a65d91d81,This is enough to keep your accessories and all needed essentials and it can be a best gift for any woman.,,‎                                 TheHandikrafts,‎                                 B0B3PW3FJ8
N/A,N/A,N/A,N/A,N/A
https://www.amazon.in//Safari-45L-21-OB-BLK/dp/B07BZ5VC4H/ref=sr_1_6?crid=2M096C61O4MLT&keywords=bags&qid=1692730367&sprefix=ba%2Caps%2C283&sr=8-6,Closure Type: Zipper; Special Features: Back Padding; Pocket Description: Utility Pocket; Age Range Description: Adult,,"‎                                 Safari Industries (India) Ltd, Safari Industries Ltd 301/302, A-Wing, The Qube, M.V.Road, Marol, Andheri(East), Near international Airport Mumbai- 400059 +91-22-40381851/838",‎                                 B07BZ5VC4H
https://www.amazon.in//Number-Backpack-Compartment-Charging-Organizer/dp/B09VTDMRY7/ref=sr_1_7?crid=2M096C61O4MLT&keywords=bags&qid=1692730367&sprefix=ba%2Caps%2C283&sr=8-7,Age Range Description: Adult; Closure Type: Zipper; Lining Description: Polyester<br>,"Stay organized all day with a durable and lightweight backpack from Fur Jaden. This back pack is a stylish and functional accessory for men and women. Can add admiration to an appealing and daring personality with a remarkable aesthetics and functionality. This backpack features an anti-theft design. You can also charge your phone on the go and organize your stuff like pro. Fur Jaden functional back pack is apt to protect your gadgets and belongings from being stolen while you travel, thanks to its special anti-theft design. Now keep your belongings safe with style. The backpack features multiple compartments that you may use for your laptop and other essentials. A remarkable feature of this backpack allows you to charge your phone while you are on the move. With an attached charging dock in the back you may connect a portable power bank with ease. Weighing about 600grams, this backpack is lightweight. The backpack is able to house a laptop of up to 15.6 inches and has seven inner compartments to place your other essentials. Made from durable quality polymer this Fur Jaden back pack is sturdy and reliable. Flaunt this bag with style and low maintenance as this bag is washable. This backpack is also suitable for school or college. The straps are designed to distribute the weight equally on each shoulder preventing any sort of discomfort. Use this back pack for office, college/school or during travels.","‎                                 FUR JADEN, Fur Jaden, 3C Jai Hind Bld, Dr AM Road, Bhuleshwar, Mumbai 400002",‎                                 B09VTDMRY7
https://www.amazon.in//TRUE-HUMAN-Anti-Theft-backpack-charging/dp/B09QJ7ZF2Y/ref=sr_1_8?crid=2M096C61O4MLT&keywords=bags&qid=1692730367&sprefix=ba%2Caps%2C283&sr=8-8,"Superior & Durability: Made of durable and Eco-friendly water resistant oxford textile fabric,which keeps your files and stuffs dry inside. This backpack can hold up to 15.6"" laptop from most brands, but it may not be suitable for all brand 15.6"". Since there maybe exist slight size difference among different laptop brands.",,,‎                                 B09QJ7ZF2Y
https://www.amazon.in//Half-Moon-Waterproof-Backpack-Students/dp/B085MHDJ93/ref=sr_1_9?crid=2M096C61O4MLT&keywords=bags&qid=1692730367&sprefix=ba%2Caps%2C283&sr=8-9,"OTHER FEATURES OF LAPTOP BAG FOR MEN: The office bag for men / office bag for women has Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment (can carry laptops of size 13, 14, 15.6 & 17 inches), Reflector Logo.",,"‎                                 Amazing Bags, Half_Moon, New Delhi",‎                                 B085MHDJ93
https://www.amazon.in//FUR-JADEN-Leatherette-Polypropylene-DUFF05/dp/B07M9BRCQ5/ref=sr_1_10?crid=2M096C61O4MLT&keywords=bags&qid=1692730367&sprefix=ba%2Caps%2C283&sr=8-10,"Warranty - 100% Genuine Fur Jaden Men Bags, 10 days No Question asked replacement guarantee from the date of delivery. 6 Month Manufacturer and Seller Warranty against Manufacturing Defects",Fur Jaden Brown Textured Leatherette Stylish & Spacious Weekender Duffle Bag for Travel,"‎                                 Fur Jaden, 3-C, Jai Hind Bld, Dr AM Road, Bhuleshwar, Mumbai 400002, 8080888028",‎                                 B07M9BRCQ5
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3NzYxNjM1NTgyMTk0NTk4OjE2OTI3MzAzNjc6c3BfbXRmOjIwMTQ2NTQzMDk0NDk4OjowOjo&url=%2FHalf-Moon-Waterproof-Backpack-Students%2Fdp%2FB085MHDJ93%2Fref%3Dsr_1_11_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692730367%26sprefix%3Dba%252Caps%252C283%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"OTHER FEATURES OF LAPTOP BAG FOR MEN: The office bag for men / office bag for women has Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment (can carry laptops of size 13, 14, 15.6 & 17 inches), Reflector Logo.",,"‎                                 Amazing Bags, Half_Moon, New Delhi",‎                                 B085MHDJ93
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3NzYxNjM1NTgyMTk0NTk4OjE2OTI3MzAzNjc6c3BfbXRmOjIwMTM1NDA1ODYzODk4OjowOjo&url=%2FFUR-JADEN-Backpack-Compartment-Organizer%2Fdp%2FB0BYSZ3TKW%2Fref%3Dsr_1_12_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692730367%26sprefix%3Dba%252Caps%252C283%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Warranty: 1 Year Manufacturer Warranty against Manufacturing Defects,"Stay organized all day with a durable and lightweight backpack from Fur Jaden. This back pack is a stylish and functional accessory for men and women. Can add admiration to an appealing and daring personality with a remarkable aesthetics and functionality. This backpack features an anti-theft design. You can also charge your phone on the go and organize your stuff like pro. Fur Jaden functional back pack is apt to protect your gadgets and belongings from being stolen while you travel, thanks to its special anti-theft design. Now keep your belongings safe with style. The backpack features multiple compartments that you may use for your laptop and other essentials. A remarkable feature of this backpack allows you to charge your phone while you are on the move. With an attached charging dock in the back you may connect a portable power bank with ease. Weighing about 600grams, this backpack is lightweight. The backpack is able to house a laptop of up to 15.6 inches and has seven inner compartments to place your other essentials. Made from durable quality polymer this Fur Jaden back pack is sturdy and reliable. Flaunt this bag with style and low maintenance as this bag is washable. This backpack is also suitable for school or college. The straps are designed to distribute the weight equally on each shoulder preventing any sort of discomfort. Use this back pack for office, college/school or during travels.","‎                                 FUR JADEN, Fur Jaden, 3C Jai Hind Bld, Dr AM Road, Bhuleshwar, Mumbai 400002",‎                                 B0BYSZ3TKW
https://www.amazon.in//AmazonBasics-Casual-Backpack-Office-15-6-inch/dp/B09W4VMZ79/ref=sxin_25_trfobq2av2_0_B09W4VMZ79?content-id=amzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5%3Aamzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B09W4VMZ79&pd_rd_r=02fcf984-609c-4613-9ed8-4bccd9499fff&pd_rd_w=BwpXV&pd_rd_wg=QWZ5Z&pf_rd_p=7abeb195-8e0b-4e74-aede-b7cb234213a5&pf_rd_r=A4DKZYM18WAHMSNHJVQJ&qid=1692730367&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-1-973fd8bd-28ce-479e-8be4-fbaf1193947a,Weight: 0.460 grams,,,
https://www.amazon.in//AmazonBasics-Casual-Backpack-Office-15-6-inch/dp/B09W4VMZ79/ref=sxin_25_trfobq2av2_0_B09W4VMZ79?content-id=amzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5%3Aamzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B09W4VMZ79&pd_rd_r=02fcf984-609c-4613-9ed8-4bccd9499fff&pd_rd_w=BwpXV&pd_rd_wg=QWZ5Z&pf_rd_p=7abeb195-8e0b-4e74-aede-b7cb234213a5&pf_rd_r=A4DKZYM18WAHMSNHJVQJ&qid=1692730367&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-1-973fd8bd-28ce-479e-8be4-fbaf1193947a,Weight: 0.460 grams,,,
https://www.amazon.in//MosQuick%C2%AE-Drawstring-Organizing-Stationery-multipurpose/dp/B09SB5DP5Y/ref=sxin_25_trfobq2av2_1_B09SB5DP5Y?content-id=amzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5%3Aamzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B09SB5DP5Y&pd_rd_r=02fcf984-609c-4613-9ed8-4bccd9499fff&pd_rd_w=BwpXV&pd_rd_wg=QWZ5Z&pf_rd_p=7abeb195-8e0b-4e74-aede-b7cb234213a5&pf_rd_r=A4DKZYM18WAHMSNHJVQJ&qid=1692730367&sbo=EO%2BcdOgoisx3waG5xqcZQA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-2-973fd8bd-28ce-479e-8be4-fbaf1193947a,"CONVENIENT TO USE- Each drawstring bag comes with two flat satin drawstrings on both ends, making the bags open or close conveniently,and you can also be easy to carry your items in them with the strings.",,,‎                                 B09SB5DP5Y
https://www.amazon.in//Amazon-Brand-Presto-Oxo-Biodegradable-Garbage/dp/B0821PYKVK/ref=sxin_25_trfobq2av2_2_B0821PYKVK?content-id=amzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5%3Aamzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B0821PYKVK&pd_rd_r=02fcf984-609c-4613-9ed8-4bccd9499fff&pd_rd_w=BwpXV&pd_rd_wg=QWZ5Z&pf_rd_p=7abeb195-8e0b-4e74-aede-b7cb234213a5&pf_rd_r=A4DKZYM18WAHMSNHJVQJ&qid=1692730367&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-3-973fd8bd-28ce-479e-8be4-fbaf1193947a,Oxo-Biodegradable Garbage Bags for your home and kitchen,"Presto! offers Oxo-Biodegradable Garbage Bags to help you maintain cleanliness and hygiene in your house, office and surroundings. These garbage bags make clean-up and garbage disposal a hassle-free task while being easy on the environment! Large in size, they easily fit any large dustbins, allowing you to clean out overflowing trash. Or store away old clothes for donation or clear out your yard, garden or basement. Handy at offices or hotels, they’re useful for getting rid of leftover party plates and garbage as well. They come with a detachable tie-tape which lets you neatly tie up the bag, making it easier to carry out after use. They are available in black colour in a pack of 6 rolls, and each roll contains 15 bags for your convenience.",‎                                 SINAR INDAH PULP & PAPER PVT LTD Plot No,‎                                 B0821PYKVK
https://www.amazon.in//Amazon-Basics-Laptop-Backpack-Repellent/dp/B09W3XLDM2/ref=sxin_25_trfobq2av2_3_B09W3XLDM2?content-id=amzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5%3Aamzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B09W3XLDM2&pd_rd_r=02fcf984-609c-4613-9ed8-4bccd9499fff&pd_rd_w=BwpXV&pd_rd_wg=QWZ5Z&pf_rd_p=7abeb195-8e0b-4e74-aede-b7cb234213a5&pf_rd_r=A4DKZYM18WAHMSNHJVQJ&qid=1692730367&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-4-973fd8bd-28ce-479e-8be4-fbaf1193947a,Colour: Melange Slub Grey,,,
https://www.amazon.in//Backpack-Toddler-Animal-Cartoon-Travel/dp/B08D5RCWV9/ref=sxin_25_trfobq2av2_4_B08D5RCWV9?content-id=amzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5%3Aamzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B08D5RCWV9&pd_rd_r=02fcf984-609c-4613-9ed8-4bccd9499fff&pd_rd_w=BwpXV&pd_rd_wg=QWZ5Z&pf_rd_p=7abeb195-8e0b-4e74-aede-b7cb234213a5&pf_rd_r=A4DKZYM18WAHMSNHJVQJ&qid=1692730367&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-5-973fd8bd-28ce-479e-8be4-fbaf1193947a,"☆ Great Gift:Cute and Cool animal toddler school backpacks, Great Gift for kids with Lovely animal attractive design, Perfect for children going out for travel, preschool and Daycare center.",,"‎                                 Vancouver Store, Vancouver.store0113@gmail.com",‎                                 B08D5RCWV9
https://www.amazon.in//Amazon-Brand-Solimo-Diaper-Backpack/dp/B08FTHBRPY/ref=sxin_25_trfobq2av2_5_B08FTHBRPY?content-id=amzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5%3Aamzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B08FTHBRPY&pd_rd_r=02fcf984-609c-4613-9ed8-4bccd9499fff&pd_rd_w=BwpXV&pd_rd_wg=QWZ5Z&pf_rd_p=7abeb195-8e0b-4e74-aede-b7cb234213a5&pf_rd_r=A4DKZYM18WAHMSNHJVQJ&qid=1692730367&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-6-973fd8bd-28ce-479e-8be4-fbaf1193947a,Shoulder straps and tote bag straps offer you comfortable dual carrying options,"Packing food, clothing, toys and accessories for your baby is convenient and made easy with the Solimo Diaper Backpack. Made using 100% polyester water resistant fabric, it is durable, long lasting and easy to clean in case of spills and accidents. This spacious backpack is made using quality materials and stitching and is tested in an NABL accredited lab against 72 parameters for quality, performance and safety. It is free from harmful chemicals like Azo dye and formaldehyde, making it safe for everyday use. For your peace of mind it comes with a 1 year warranty against manufacturing defects. The Solimo Diaper Backpack is equipped with zipper closures that are sturdy and convenient to use. Built with a quick access back opening, it leads directly to the interior of the bag and can be used with one hand. This backpack features an insulated pocket that can store 3 feeding bottles with ease. A side tissue pocket is zipperless and easy to reach and pull out. This backpack also has a back mobile pocket that is discrete to help prevent theft. With shoulder and tote carrying straps, you can decide which is more comfortable for you. From diapers, towels, tissues, feeding bottles and toys, this diaper backpack is ideal for park trips, outings and everyday activities.",,
https://www.amazon.in//Dyazo-Backpack-Business-Notebook-computer/dp/B0C7HC675G/ref=sxin_25_trfobq2av2_6_B0C7HC675G?content-id=amzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5%3Aamzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B0C7HC675G&pd_rd_r=02fcf984-609c-4613-9ed8-4bccd9499fff&pd_rd_w=BwpXV&pd_rd_wg=QWZ5Z&pf_rd_p=7abeb195-8e0b-4e74-aede-b7cb234213a5&pf_rd_r=A4DKZYM18WAHMSNHJVQJ&qid=1692730367&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-7-973fd8bd-28ce-479e-8be4-fbaf1193947a,CONVENIENT STORAGE Laptop Backpacks Comes With A Side Net Pocket Makes It Easy To Hold A Water Bottle .,"DURABLE & COMFORTABLE Oxford Fabric Thanks to dyazo slim backpack Water-Resistant And Scratch-Resistant fabric Offers Long Life And Can Be Used As A Daily Backpack, Work Backpack or A Study Bookbag, Sutable As A Business Laptop Backpack For Men Women Adult Teens Or Daily Use Anywhere",,
